Kaynak_IP,Hedef_IP,Protokol,Kaynak_Port,Hedef_Port,Akis_Paket_Sayisi,Ort_Paket_Uzunlugu,Min_Paket_Uzunlugu,Max_Paket_Uzunlugu,Tekil_Protokol_Sayisi,Akis_Kumesi
192.168.1.1,192.168.1.166,UDP,53,57850,2,109.0,103,115,1,1
192.168.1.1,192.168.1.166,UDP,53,57865,1,302.0,302,302,1,0
192.168.1.1,192.168.1.166,UDP,53,57905,1,332.0,332,332,1,0
192.168.1.1,192.168.1.166,UDP,53,57909,1,189.0,189,189,1,1
192.168.1.1,192.168.1.166,UDP,53,57933,1,170.0,170,170,1,1
192.168.1.1,192.168.1.166,UDP,53,58004,2,106.0,100,112,1,1
192.168.1.1,192.168.1.166,UDP,53,58050,1,120.0,120,120,1,1
192.168.1.1,192.168.1.166,UDP,53,58053,2,120.0,93,147,1,1
192.168.1.1,192.168.1.166,UDP,53,58097,2,130.0,124,136,1,1
192.168.1.1,192.168.1.166,UDP,53,58172,1,139.0,139,139,1,1
192.168.1.1,192.168.1.166,UDP,53,58190,4,188.5,94,365,1,1
192.168.1.1,192.168.1.166,UDP,53,58196,3,108.0,72,147,1,1
192.168.1.1,192.168.1.166,UDP,53,58219,1,337.0,337,337,1,0
192.168.1.1,192.168.1.166,UDP,53,58262,1,225.0,225,225,1,1
192.168.1.1,192.168.1.166,UDP,53,58316,1,200.0,200,200,1,1
192.168.1.1,192.168.1.166,UDP,53,58362,1,221.0,221,221,1,1
192.168.1.1,192.168.1.166,UDP,53,58463,1,156.0,156,156,1,1
192.168.1.1,192.168.1.166,UDP,53,58488,2,141.0,129,153,1,1
192.168.1.1,192.168.1.166,UDP,53,58509,2,101.0,95,107,1,1
192.168.1.1,192.168.1.166,UDP,53,58524,1,283.0,283,283,1,0
192.168.1.1,192.168.1.166,UDP,53,58529,1,109.0,109,109,1,1
192.168.1.1,192.168.1.166,UDP,53,58572,1,74.0,74,74,1,1
192.168.1.1,192.168.1.166,UDP,53,58612,1,131.0,131,131,1,1
192.168.1.1,192.168.1.166,UDP,53,58632,1,103.0,103,103,1,1
192.168.1.1,192.168.1.166,UDP,53,58671,1,295.0,295,295,1,0
192.168.1.1,192.168.1.166,UDP,53,58684,4,109.75,104,119,1,1
192.168.1.1,192.168.1.166,UDP,53,58698,1,385.0,385,385,1,0
192.168.1.1,192.168.1.166,UDP,53,58711,4,112.5,94,130,1,1
192.168.1.1,192.168.1.166,UDP,53,58716,2,117.0,105,129,1,1
192.168.1.1,192.168.1.166,UDP,53,58761,2,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,58821,1,342.0,342,342,1,0
192.168.1.1,192.168.1.166,UDP,53,58840,1,148.0,148,148,1,1
192.168.1.1,192.168.1.166,UDP,53,58893,4,140.25,102,218,1,1
192.168.1.1,192.168.1.166,UDP,53,58899,1,125.0,125,125,1,1
192.168.1.1,192.168.1.166,UDP,53,58946,1,143.0,143,143,1,1
192.168.1.1,192.168.1.166,UDP,53,58979,5,131.8,111,166,1,1
192.168.1.1,192.168.1.166,UDP,53,59018,1,172.0,172,172,1,1
192.168.1.1,192.168.1.166,UDP,53,59064,1,96.0,96,96,1,1
192.168.1.1,192.168.1.166,UDP,53,59091,2,108.5,93,124,1,1
192.168.1.1,192.168.1.166,UDP,53,59108,1,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,59109,1,97.0,97,97,1,1
192.168.1.1,192.168.1.166,UDP,53,59113,1,179.0,179,179,1,1
192.168.1.1,192.168.1.166,UDP,53,59214,1,271.0,271,271,1,0
192.168.1.1,192.168.1.166,UDP,53,59230,4,116.0,91,179,1,1
192.168.1.1,192.168.1.166,UDP,53,59262,1,74.0,74,74,1,1
192.168.1.1,192.168.1.166,UDP,53,59271,2,111.0,105,117,1,1
192.168.1.1,192.168.1.166,UDP,53,59275,1,143.0,143,143,1,1
192.168.1.1,192.168.1.166,UDP,53,59338,1,74.0,74,74,1,1
192.168.1.1,192.168.1.166,UDP,53,59441,3,110.66666666666667,89,130,1,1
192.168.1.1,192.168.1.166,UDP,53,59510,3,130.33333333333334,88,160,1,1
192.168.1.1,192.168.1.166,UDP,53,59545,3,112.33333333333333,86,140,1,1
192.168.1.1,192.168.1.166,UDP,53,59599,1,141.0,141,141,1,1
192.168.1.1,192.168.1.166,UDP,53,59619,2,113.0,107,119,1,1
192.168.1.1,192.168.1.166,UDP,53,59683,3,98.0,93,105,1,1
192.168.1.1,192.168.1.166,UDP,53,59726,3,141.0,109,169,1,1
192.168.1.1,192.168.1.166,UDP,53,59776,1,103.0,103,103,1,1
192.168.1.1,192.168.1.166,UDP,53,59777,4,104.25,99,114,1,1
192.168.1.1,192.168.1.166,UDP,53,59894,1,109.0,109,109,1,1
192.168.1.1,192.168.1.166,UDP,53,59910,1,183.0,183,183,1,1
192.168.1.1,192.168.1.166,UDP,53,60003,1,120.0,120,120,1,1
192.168.1.1,192.168.1.166,UDP,53,60061,4,194.25,108,338,1,1
192.168.1.1,192.168.1.166,UDP,53,60178,2,116.0,94,138,1,1
192.168.1.1,192.168.1.166,UDP,53,60197,1,190.0,190,190,1,1
192.168.1.1,192.168.1.166,UDP,53,60301,1,121.0,121,121,1,1
192.168.1.1,192.168.1.166,UDP,53,60340,7,153.14285714285714,100,206,1,1
192.168.1.1,192.168.1.166,UDP,53,60470,3,128.0,107,143,1,1
192.168.1.1,192.168.1.166,UDP,53,60504,1,106.0,106,106,1,1
192.168.1.1,192.168.1.166,UDP,53,60539,1,160.0,160,160,1,1
192.168.1.1,192.168.1.166,UDP,53,60654,2,112.0,105,119,1,1
192.168.1.1,192.168.1.166,UDP,53,60684,5,132.4,97,178,1,1
192.168.1.1,192.168.1.166,UDP,53,60767,4,133.75,105,208,1,1
192.168.1.1,192.168.1.166,UDP,53,60815,2,120.0,114,126,1,1
192.168.1.1,192.168.1.166,UDP,53,60843,1,204.0,204,204,1,1
192.168.1.1,192.168.1.166,UDP,53,60895,1,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,60902,2,117.0,105,129,1,1
192.168.1.1,192.168.1.166,UDP,53,60916,1,88.0,88,88,1,1
192.168.1.1,192.168.1.166,UDP,53,60955,1,105.0,105,105,1,1
192.168.1.1,192.168.1.166,UDP,53,60961,1,117.0,117,117,1,1
192.168.1.1,192.168.1.166,UDP,53,60992,1,100.0,100,100,1,1
192.168.1.1,192.168.1.166,UDP,53,61031,1,225.0,225,225,1,1
192.168.1.1,192.168.1.166,UDP,53,61112,1,199.0,199,199,1,1
192.168.1.1,192.168.1.166,UDP,53,61115,1,195.0,195,195,1,1
192.168.1.1,192.168.1.166,UDP,53,61136,1,239.0,239,239,1,1
192.168.1.1,192.168.1.166,UDP,53,61346,1,173.0,173,173,1,1
192.168.1.1,192.168.1.166,UDP,53,61350,1,337.0,337,337,1,0
192.168.1.1,192.168.1.166,UDP,53,61412,1,242.0,242,242,1,1
192.168.1.1,192.168.1.166,UDP,53,61503,1,105.0,105,105,1,1
192.168.1.1,192.168.1.166,UDP,53,61511,2,102.0,96,108,1,1
192.168.1.1,192.168.1.166,UDP,53,61518,1,91.0,91,91,1,1
192.168.1.1,192.168.1.166,UDP,53,61578,1,74.0,74,74,1,1
192.168.1.1,192.168.1.166,UDP,53,61628,1,124.0,124,124,1,1
192.168.1.1,192.168.1.166,UDP,53,61771,1,95.0,95,95,1,1
192.168.1.1,192.168.1.166,UDP,53,61927,1,146.0,146,146,1,1
192.168.1.1,192.168.1.166,UDP,53,61929,1,148.0,148,148,1,1
192.168.1.1,192.168.1.166,UDP,53,61991,3,142.66666666666666,128,151,1,1
192.168.1.1,192.168.1.166,UDP,53,62133,1,179.0,179,179,1,1
192.168.1.1,192.168.1.166,UDP,53,62165,4,113.75,100,141,1,1
192.168.1.1,192.168.1.166,UDP,53,62286,1,136.0,136,136,1,1
192.168.1.1,192.168.1.166,UDP,53,62303,5,165.2,88,203,1,1
192.168.1.1,192.168.1.166,UDP,53,62308,1,105.0,105,105,1,1
192.168.1.1,192.168.1.166,UDP,53,62347,3,157.33333333333334,132,194,1,1
192.168.1.1,192.168.1.166,UDP,53,62378,1,94.0,94,94,1,1
192.168.1.1,192.168.1.166,UDP,53,62478,2,108.0,102,114,1,1
192.168.1.1,192.168.1.166,UDP,53,62549,2,119.0,93,145,1,1
192.168.1.1,192.168.1.166,UDP,53,62598,2,123.0,111,135,1,1
192.168.1.1,192.168.1.166,UDP,53,62759,2,149.5,139,160,1,1
192.168.1.1,192.168.1.166,UDP,53,62765,3,207.0,175,245,1,1
192.168.1.1,192.168.1.166,UDP,53,62772,1,147.0,147,147,1,1
192.168.1.1,192.168.1.166,UDP,53,62780,1,94.0,94,94,1,1
192.168.1.1,192.168.1.166,UDP,53,62850,1,338.0,338,338,1,0
192.168.1.1,192.168.1.166,UDP,53,62863,6,135.83333333333334,100,199,1,1
192.168.1.1,192.168.1.166,UDP,53,62906,1,93.0,93,93,1,1
192.168.1.1,192.168.1.166,UDP,53,62957,2,94.0,88,100,1,1
192.168.1.1,192.168.1.166,UDP,53,63015,1,130.0,130,130,1,1
192.168.1.1,192.168.1.166,UDP,53,63043,3,121.0,94,166,1,1
192.168.1.1,192.168.1.166,UDP,53,63078,1,196.0,196,196,1,1
192.168.1.1,192.168.1.166,UDP,53,63111,1,137.0,137,137,1,1
192.168.1.1,192.168.1.166,UDP,53,63117,1,105.0,105,105,1,1
192.168.1.1,192.168.1.166,UDP,53,63145,1,216.0,216,216,1,1
192.168.1.1,192.168.1.166,UDP,53,63169,1,124.0,124,124,1,1
192.168.1.1,192.168.1.166,UDP,53,63193,1,197.0,197,197,1,1
192.168.1.1,192.168.1.166,UDP,53,63231,1,193.0,193,193,1,1
192.168.1.1,192.168.1.166,UDP,53,63242,1,123.0,123,123,1,1
192.168.1.1,192.168.1.166,UDP,53,63248,1,193.0,193,193,1,1
192.168.1.1,192.168.1.166,UDP,53,63261,1,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,63263,1,337.0,337,337,1,0
192.168.1.1,192.168.1.166,UDP,53,63424,1,178.0,178,178,1,1
192.168.1.1,192.168.1.166,UDP,53,63439,1,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,63444,1,119.0,119,119,1,1
192.168.1.1,192.168.1.166,UDP,53,63554,2,90.0,90,90,1,1
192.168.1.1,192.168.1.166,UDP,53,63601,2,161.0,147,175,1,1
192.168.1.1,192.168.1.166,UDP,53,63612,1,147.0,147,147,1,1
192.168.1.1,192.168.1.166,UDP,53,63652,1,340.0,340,340,1,0
192.168.1.1,192.168.1.166,UDP,53,63661,3,123.0,109,142,1,1
192.168.1.1,192.168.1.166,UDP,53,63667,1,112.0,112,112,1,1
192.168.1.1,192.168.1.166,UDP,53,63693,1,191.0,191,191,1,1
192.168.1.1,192.168.1.166,UDP,53,63709,2,146.0,96,196,1,1
192.168.1.1,192.168.1.166,UDP,53,63721,1,101.0,101,101,1,1
192.168.1.1,192.168.1.166,UDP,53,63771,4,120.0,95,183,1,1
192.168.1.1,192.168.1.166,UDP,53,63838,1,156.0,156,156,1,1
192.168.1.1,192.168.1.166,UDP,53,63948,1,132.0,132,132,1,1
192.168.1.1,192.168.1.166,UDP,53,64023,1,178.0,178,178,1,1
192.168.1.1,192.168.1.166,UDP,53,64051,7,125.71428571428571,75,225,1,1
192.168.1.1,192.168.1.166,UDP,53,64066,1,96.0,96,96,1,1
192.168.1.1,192.168.1.166,UDP,53,64119,1,179.0,179,179,1,1
192.168.1.1,192.168.1.166,UDP,53,64146,2,266.0,194,338,1,1
192.168.1.1,192.168.1.166,UDP,53,64156,1,141.0,141,141,1,1
192.168.1.1,192.168.1.166,UDP,53,64219,2,144.0,131,157,1,1
192.168.1.1,192.168.1.166,UDP,53,64243,2,161.0,137,185,1,1
192.168.1.1,192.168.1.166,UDP,53,64256,5,128.6,108,178,1,1
192.168.1.1,192.168.1.166,UDP,53,64261,1,199.0,199,199,1,1
192.168.1.1,192.168.1.166,UDP,53,64263,1,179.0,179,179,1,1
192.168.1.1,192.168.1.166,UDP,53,64279,4,126.75,76,178,1,1
192.168.1.1,192.168.1.166,UDP,53,64299,1,112.0,112,112,1,1
192.168.1.1,192.168.1.166,UDP,53,64309,8,135.75,90,203,1,1
192.168.1.1,192.168.1.166,UDP,53,64343,1,88.0,88,88,1,1
192.168.1.1,192.168.1.166,UDP,53,64356,3,205.66666666666666,88,297,1,1
192.168.1.1,192.168.1.166,UDP,53,64370,5,115.6,90,218,1,1
192.168.1.1,192.168.1.166,UDP,53,64423,1,178.0,178,178,1,1
192.168.1.1,192.168.1.166,UDP,53,64453,3,103.33333333333333,90,120,1,1
192.168.1.1,192.168.1.166,UDP,53,64508,1,125.0,125,125,1,1
192.168.1.1,192.168.1.166,UDP,53,64541,6,109.0,88,141,1,1
192.168.1.1,192.168.1.166,UDP,53,64547,7,113.71428571428571,91,148,1,1
192.168.1.1,192.168.1.166,UDP,53,64548,2,136.0,118,154,1,1
192.168.1.1,192.168.1.166,UDP,53,64553,1,95.0,95,95,1,1
192.168.1.1,192.168.1.166,UDP,53,64580,8,120.625,88,166,1,1
192.168.1.1,192.168.1.166,UDP,53,64596,3,99.0,95,107,1,1
192.168.1.1,192.168.1.166,UDP,53,64601,1,181.0,181,181,1,1
192.168.1.1,192.168.1.166,UDP,53,64640,2,99.5,94,105,1,1
192.168.1.1,192.168.1.166,UDP,53,64641,2,130.0,124,136,1,1
192.168.1.1,192.168.1.166,UDP,53,64701,1,199.0,199,199,1,1
192.168.1.1,192.168.1.166,UDP,53,64709,1,254.0,254,254,1,0
192.168.1.1,192.168.1.166,UDP,53,64716,1,160.0,160,160,1,1
192.168.1.1,192.168.1.166,UDP,53,64717,2,118.0,106,130,1,1
192.168.1.1,192.168.1.166,UDP,53,64755,1,139.0,139,139,1,1
192.168.1.1,192.168.1.166,UDP,53,64758,4,108.25,91,125,1,1
192.168.1.1,192.168.1.166,UDP,53,64834,3,113.0,103,121,1,1
192.168.1.1,192.168.1.166,UDP,53,64847,3,113.0,103,121,1,1
192.168.1.1,192.168.1.166,UDP,53,64875,1,221.0,221,221,1,1
192.168.1.1,192.168.1.166,UDP,53,64923,1,110.0,110,110,1,1
192.168.1.1,192.168.1.166,UDP,53,65004,4,96.5,93,106,1,1
192.168.1.1,192.168.1.166,UDP,53,65017,3,147.0,114,189,1,1
192.168.1.1,192.168.1.166,UDP,53,65047,1,144.0,144,144,1,1
192.168.1.1,192.168.1.166,UDP,53,65054,4,126.5,112,146,1,1
192.168.1.1,192.168.1.166,UDP,53,65123,6,104.83333333333333,95,116,1,1
192.168.1.1,192.168.1.166,UDP,53,65146,7,101.28571428571429,72,145,1,1
192.168.1.1,192.168.1.166,UDP,53,65253,6,129.16666666666666,100,201,1,1
192.168.1.1,192.168.1.166,UDP,53,65282,1,177.0,177,177,1,1
192.168.1.1,192.168.1.166,UDP,53,65309,2,116.0,93,139,1,1
192.168.1.1,192.168.1.166,UDP,53,65314,1,178.0,178,178,1,1
192.168.1.1,192.168.1.166,UDP,53,65346,4,123.0,116,140,1,1
192.168.1.1,192.168.1.166,UDP,53,65360,2,126.0,114,138,1,1
192.168.1.1,192.168.1.166,UDP,53,65363,1,371.0,371,371,1,0
192.168.1.1,192.168.1.166,UDP,53,65381,2,143.5,86,201,1,1
192.168.1.1,192.168.1.166,UDP,53,65408,2,187.0,179,195,1,1
192.168.1.1,192.168.1.166,UDP,53,65427,4,153.75,90,344,1,1
192.168.1.1,192.168.1.166,UDP,53,65487,1,110.0,110,110,1,1
192.168.1.1,192.168.1.166,UDP,33075,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,40502,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,41058,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,41081,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,42873,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,43775,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,45274,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,51495,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,52058,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,59252,137,1,92.0,92,92,1,1
192.168.1.1,192.168.1.166,UDP,59724,137,1,92.0,92,92,1,1
192.168.1.1,239.255.255.250,Diğer,Yok,Yok,1,46.0,46,46,1,1
192.168.1.1,239.255.255.250,UDP,33172,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,33257,1900,1,362.0,362,362,1,0
192.168.1.1,239.255.255.250,UDP,33408,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,33971,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,34266,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,34789,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,34988,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,35022,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,35330,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,35623,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,35841,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,35939,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,36002,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,36133,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,36460,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,36781,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,36801,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,36836,1900,1,425.0,425,425,1,0
192.168.1.1,239.255.255.250,UDP,37374,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,37606,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,37625,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,37641,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,37689,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,37883,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,37885,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,37926,1900,1,433.0,433,433,1,0
192.168.1.1,239.255.255.250,UDP,38023,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,38287,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,38361,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,38381,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,38467,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,38760,1900,1,425.0,425,425,1,0
192.168.1.1,239.255.255.250,UDP,38800,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,39058,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,39488,1900,1,433.0,433,433,1,0
192.168.1.1,239.255.255.250,UDP,39742,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,39823,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,39863,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,40377,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,40451,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,40556,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,40854,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,40967,1900,1,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,41037,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,41070,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,41082,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,41209,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,41496,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,41504,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,41579,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,41651,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,41896,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,42058,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,42114,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,42220,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,42353,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,42398,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,42616,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,42752,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,42809,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,42812,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,43020,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,43307,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,43356,1900,1,353.0,353,353,1,0
192.168.1.1,239.255.255.250,UDP,43563,1900,1,353.0,353,353,1,0
192.168.1.1,239.255.255.250,UDP,43593,1900,1,433.0,433,433,1,0
192.168.1.1,239.255.255.250,UDP,43786,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,43870,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,44100,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,44108,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,44167,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,44420,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,44578,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,44686,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,44794,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,45824,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,45840,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,45940,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,46064,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,46137,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,46203,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,46216,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,46335,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,46350,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,46615,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,46691,1900,1,349.0,349,349,1,0
192.168.1.1,239.255.255.250,UDP,46787,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,46795,1900,1,425.0,425,425,1,0
192.168.1.1,239.255.255.250,UDP,46899,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,47067,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,47165,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,47393,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,47485,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,47630,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,47832,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,47966,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,48093,1900,1,362.0,362,362,1,0
192.168.1.1,239.255.255.250,UDP,48645,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,48699,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,48723,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,48861,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,48902,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,49220,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,49463,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,49526,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,49575,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,49749,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,49876,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,49902,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,50193,1900,1,353.0,353,353,1,0
192.168.1.1,239.255.255.250,UDP,50267,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,50517,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,50784,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,50839,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,50902,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,50915,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,51123,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,51319,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,51389,1900,1,349.0,349,349,1,0
192.168.1.1,239.255.255.250,UDP,51597,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,51631,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,52044,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,52189,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,52744,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,52775,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,52973,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,53080,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,53298,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,53482,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,53499,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,53663,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,53766,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,53948,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,53955,1900,1,417.0,417,417,1,0
192.168.1.1,239.255.255.250,UDP,54003,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,54023,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,54235,1900,6,392.3333333333333,368,432,1,0
